doc_id,label,train_id,text
doc01177,ham,train,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.
doc01178,ham,train,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
doc01179,ham,train,Ok...
doc01180,spam,train,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
doc01181,spam,valid,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow
doc01182,spam,valid,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
doc01183,spam,valid,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!"
doc01184,ham,valid,Well. Im computerless. Time to make some oreo truffles
doc01185,spam,valid,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
doc01186,ham,valid,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
doc01187,spam,train,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
doc01188,spam,train,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
doc01189,ham,train,YO YO YO BYATCH WHASSUP?
doc01190,ham,train,Sent me ur email id soon
doc01191,ham,valid,I am great! How are you?
doc01192,ham,train,Already one guy loving you:-.
doc01193,spam,valid,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!
doc01194,ham,valid,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
doc01195,spam,train,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
doc01196,spam,train,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!"
doc01197,ham,train,What about this one then.
doc01198,spam,train,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p"
doc01199,spam,train,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
doc01200,ham,train,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng..."
doc01201,spam,train,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
doc01202,spam,train,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
doc01203,spam,train,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
doc01204,ham,train,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
doc01205,ham,valid,"Received, understood n acted upon!"
doc01206,spam,valid,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL
doc01207,ham,valid,You dont know you jabo me abi.
doc01208,spam,train,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
doc01209,ham,train,Is that on the telly? No its Brdget Jones!
doc01210,ham,valid,Your brother is a genius
doc01211,spam,train,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
doc01212,ham,train,Friends that u can stay on fb chat with
doc01213,ham,train,"Alright, see you in a bit"
doc01214,ham,valid,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
doc01215,ham,train,But i haf enuff space got like 4 mb...
doc01216,spam,train,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
doc01217,ham,valid,Why i come in between you people
doc01218,spam,train,We currently have a message awaiting your collection. To collect your message just call 08718723815.
doc01219,ham,train,In e msg jus now. U said thanks for gift.
doc01220,spam,train,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
doc01221,spam,train,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
doc01222,ham,train,Our Prasanth ettans mother passed away last night. Just pray for her and family.
doc01223,spam,valid,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
doc01224,ham,valid,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?
doc01225,ham,valid,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat..."
doc01226,spam,valid,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY
doc01227,ham,train,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
doc01228,spam,train,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub
doc01229,ham,valid,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
doc01230,spam,valid,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
doc01231,ham,valid,Nt joking seriously i told
doc01232,spam,train,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
doc01233,spam,valid,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
doc01234,ham,valid,She's fine. Sends her greetings
doc01235,ham,train,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
doc01236,ham,valid,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-"
doc01237,spam,valid,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
doc01238,spam,train,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
doc01239,spam,train,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
doc01240,ham,train,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
doc01241,ham,train,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
doc01242,ham,train,"Nah man, my car is meant to be crammed full of people"
doc01243,spam,train,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
doc01244,ham,train,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!
doc01245,spam,valid,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
doc01246,spam,train,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
doc01247,ham,valid,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.
doc01248,spam,train,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
doc01249,ham,train,Ok lar... Joking wif u oni...
doc01250,ham,train,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
doc01251,ham,train,And popping &lt;#&gt; ibuprofens was no help.
doc01252,ham,valid,I'm aight. Wat's happening on your side.
doc01253,ham,train,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.
doc01254,ham,valid,Dont know you bring some food
doc01255,ham,valid,Dunno lei... I thk mum lazy to go out... I neva ask her yet...
doc01256,ham,valid,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
doc01257,ham,train,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...
doc01258,ham,train,Ok going to sleep. Hope i can meet her.
doc01259,ham,valid,No no:)this is kallis home ground.amla home town is durban:)
doc01260,ham,train,R u in this continent?
doc01261,ham,valid,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
doc01262,spam,valid,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
doc01263,spam,train,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
doc01264,ham,train,Y lei?
doc01265,ham,train,I am sorry it hurt you.
doc01266,ham,valid,Go where n buy? Juz buy when we get there lar.
doc01267,ham,valid,Don know:)this week i'm going to tirunelvai da.
doc01268,spam,valid,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
doc01269,spam,valid,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
doc01270,ham,train,Be happy there. I will come after noon
doc01271,ham,train,When you came to hostel.
doc01272,spam,train,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&
doc01273,ham,valid,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
doc01274,ham,train,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
doc01275,ham,train,Have you got Xmas radio times. If not i will get it now
doc01276,spam,valid,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!"
