crime_type,year,month,day,hour,location,latitude,longitude
robbery,2006,11,17,19,SIDEWALK,41.815994603,-87.643302717
robbery,2008,4,4,1,STREET,41.76545485,-87.627778461
robbery,2005,7,31,1,SIDEWALK,41.759869483,-87.564372685
prostitution,2001,6,27,13,STREET,41.904555628,-87.746162865
prostitution,2002,12,20,20,STREET,41.675572338,-87.640763574
robbery,2011,6,10,23,STREET,41.722867673,-87.606914215
criminal_damage,2003,10,12,20,RESIDENCE,41.82388801,-87.671431623
criminal_damage,2008,3,21,6,SMALL RETAIL STORE,41.91025048,-87.693861576
criminal_damage,2005,10,4,7,CTA GARAGE / OTHER PROPERTY,41.778974403,-87.664209091
robbery,2004,4,21,11,OTHER,41.917531213,-87.692436775
criminal_damage,2005,5,5,22,APARTMENT,41.87173429,-87.716297342
criminal_damage,2004,11,5,18,STREET,41.899059766,-87.721617589
criminal_damage,2014,10,21,22,STREET,41.740778074,-87.64496965
robbery,2001,7,24,7,VACANT LOT/LAND,41.880660333,-87.740594401
narcotics,2007,7,20,14,ALLEY,41.888065975,-87.760387115
prostitution,2007,7,7,23,STREET,41.77420156,-87.615478363
theft,2005,3,28,22,STREET,41.840560717,-87.724754959
robbery,2007,6,11,9,VEHICLE NON-COMMERCIAL,41.692659589,-87.617637943
narcotics,2005,3,28,21,STREET,41.938812958,-87.747991499
theft,2004,6,19,19,SMALL RETAIL STORE,41.802062624,-87.618732403
prostitution,2008,5,15,2,STREET,41.914142871,-87.675110822
theft,2014,1,16,11,"SCHOOL, PUBLIC, BUILDING",41.864217865,-87.702173146
robbery,2014,10,2,12,RESIDENCE PORCH/HALLWAY,41.808635197,-87.605623286
robbery,2009,10,4,24,SIDEWALK,41.779188553,-87.68286114
robbery,2002,10,24,11,SIDEWALK,41.904938866,-87.66894203
theft,2006,5,7,13,STREET,41.869865259,-87.682456677
prostitution,2006,3,24,5,STREET,41.75702248,-87.558073456
criminal_damage,2003,9,20,7,RESIDENCE,41.770004751,-87.657890824
theft,2007,10,5,16,STREET,41.977436377,-87.83998833
prostitution,2007,2,8,22,STREET,41.88108562,-87.694519666
theft,2008,4,15,18,STREET,41.764234568,-87.713076457
theft,2009,6,12,19,RESTAURANT,41.879410537,-87.631340358
criminal_damage,2015,6,12,23,STREET,41.84203846,-87.714729421
theft,2016,3,26,2,VEHICLE NON-COMMERCIAL,41.911224963,-87.681224739
robbery,2010,10,27,16,SIDEWALK,41.750653093,-87.64330666
prostitution,2003,2,3,20,STREET,41.874763939,-87.745058707
criminal_damage,2009,2,13,22,RESIDENCE,41.802744102,-87.655093419
narcotics,2006,4,24,21,STREET,41.898421085,-87.731100397
prostitution,2009,11,7,3,STREET,41.893261633,-87.628801359
prostitution,2006,2,9,21,STREET,41.808305239,-87.692591289
criminal_damage,2007,8,5,12,STREET,41.912085638,-87.639836584
narcotics,2004,7,31,18,PARK PROPERTY,41.843821113,-87.622099417
narcotics,2007,4,3,13,OTHER,41.809079828,-87.633906079
prostitution,2004,8,25,11,STREET,41.744339608,-87.649929772
narcotics,2001,5,17,15,SIDEWALK,41.893124327,-87.722199443
robbery,2013,6,2,5,STREET,41.917053465,-87.735639267
criminal_damage,2009,3,17,22,RESTAURANT,41.749585624,-87.682833923
prostitution,2006,12,20,18,STREET,41.88108562,-87.694519666
criminal_damage,2016,1,9,18,APARTMENT,41.745744701,-87.572221869
theft,2008,8,20,20,SMALL RETAIL STORE,41.892942019,-87.63262828
narcotics,2006,4,9,14,CHA PARKING LOT/GROUNDS,41.826620234,-87.612878778
theft,2010,10,1,9,RESIDENCE,41.724240664,-87.668239012
prostitution,2004,2,19,23,STREET,41.881258505,-87.680369117
prostitution,2004,7,16,22,STREET,41.868615113,-87.743657523
theft,2016,6,15,15,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.860236084,-87.704198291
criminal_damage,2015,6,16,18,"SCHOOL, PUBLIC, BUILDING",41.861747967,-87.709190774
narcotics,2017,3,25,10,SIDEWALK,41.902010277,-87.774471003
robbery,2001,6,27,16,STREET,41.782817914,-87.683594432
criminal_damage,2004,7,11,11,STREET,41.992492763,-87.726388722
robbery,2010,5,23,1,SIDEWALK,41.71893448,-87.626177724
narcotics,2002,5,1,9,"SCHOOL, PUBLIC, BUILDING",41.746140855,-87.652406156
theft,2007,5,29,24,SMALL RETAIL STORE,41.813775628,-87.704198301
criminal_damage,2015,2,7,23,STREET,41.888119752,-87.765135251
robbery,2005,5,3,15,STREET,41.904863414,-87.709300005
prostitution,2001,6,7,10,SIDEWALK,41.910441954,-87.686401788
theft,2003,7,13,22,RESIDENCE PORCH/HALLWAY,41.95118486,-87.650757569
robbery,2009,10,23,10,SIDEWALK,41.909313803,-87.680535153
prostitution,2005,7,2,3,STREET,41.908570145,-87.652192619
robbery,2006,10,14,3,SIDEWALK,41.777874651,-87.770831592
criminal_damage,2005,3,12,18,APARTMENT,41.747636666,-87.664582243
theft,2015,7,12,16,SMALL RETAIL STORE,41.918431595,-87.690032129
prostitution,2006,5,6,3,STREET,41.909942487,-87.720929562
narcotics,2003,6,20,11,RESIDENCE,41.693337178,-87.643626683
narcotics,2003,1,22,14,SIDEWALK,41.910530807,-87.746890636
robbery,2008,9,11,17,SIDEWALK,41.766113323,-87.57228908
prostitution,2001,2,20,10,STREET,41.881225731,-87.691103164
robbery,2005,8,7,22,STREET,41.939943264,-87.651924995
robbery,2004,9,20,22,STREET,41.797994804,-87.596025086
robbery,2012,6,9,11,SIDEWALK,41.98382387,-87.674621622
criminal_damage,2017,6,9,1,STREET,41.734809881,-87.573237622
theft,2005,12,30,22,RESIDENCE PORCH/HALLWAY,41.696158137,-87.629111237
criminal_damage,2011,9,22,22,STREET,41.896066493,-87.674613292
criminal_damage,2017,6,28,23,RESIDENCE,41.773692012,-87.647059397
criminal_damage,2014,4,22,21,APARTMENT,41.918919191,-87.684997092
prostitution,2003,3,10,20,STREET,41.910291883,-87.689974258
robbery,2015,7,1,7,STREET,41.81586108,-87.61832958
theft,2012,7,14,12,RESTAURANT,41.978247133000004,-87.668342378
narcotics,2003,1,5,21,SIDEWALK,41.890790266,-87.713734067
criminal_damage,2001,12,24,1,RESIDENCE,41.902535454,-87.767953514
prostitution,2012,5,8,23,STREET,41.695799448,-87.620785048
prostitution,2001,9,24,16,SIDEWALK,41.910078734,-87.718694582
theft,2003,6,9,11,WAREHOUSE,41.796354621,-87.728151213
theft,2006,9,19,12,RESIDENCE,41.924055531,-87.760160777
theft,2001,12,7,14,GROCERY FOOD STORE,41.765988783,-87.573789768
narcotics,2013,2,25,22,STREET,41.8625715,-87.720963297
prostitution,2008,6,26,11,STREET,41.881224278,-87.68255807
prostitution,2006,11,2,18,STREET,41.812510488,-87.619680069
criminal_damage,2004,12,30,21,APARTMENT,41.661105971,-87.640153746
narcotics,2010,9,3,23,SIDEWALK,41.792968124,-87.709671465
prostitution,2002,8,21,12,STREET,41.909612788,-87.747145182
robbery,2016,7,30,3,WAREHOUSE,41.79187129,-87.72312185
narcotics,2006,3,18,12,SIDEWALK,41.96598084,-87.65479145
criminal_damage,2009,3,3,23,STREET,41.895013678,-87.675740686
prostitution,2001,5,11,23,STREET,41.783789742,-87.615859077
theft,2003,9,1,13,STREET,41.876315961,-87.669334042
robbery,2010,7,3,17,SIDEWALK,41.90131451,-87.725041634
theft,2001,10,27,7,HOTEL/MOTEL,41.731871232,-87.662807732
narcotics,2005,7,13,11,STREET,41.89571777,-87.766639949
narcotics,2005,8,26,20,APARTMENT,41.690209699,-87.618206966
theft,2005,4,28,10,RESIDENCE,41.813980117,-87.612877388
criminal_damage,2001,2,12,16,GROCERY FOOD STORE,41.885794259,-87.62964727
criminal_damage,2006,10,21,20,RESIDENCE,41.738921518,-87.698586996
prostitution,2006,4,26,21,STREET,41.939388358,-87.727193957
criminal_damage,2005,6,4,19,SMALL RETAIL STORE,41.823439106,-87.689010047
narcotics,2004,3,17,21,SIDEWALK,41.907401505,-87.731342957
theft,2012,5,11,14,STREET,41.729537068,-87.649515179
prostitution,2001,6,29,4,STREET,41.910734294,-87.667926734
robbery,2014,8,23,3,HOTEL/MOTEL,41.877369643,-87.701415852
narcotics,2009,10,16,11,"SCHOOL, PUBLIC, BUILDING",41.818585099,-87.694524884
robbery,2002,7,26,3,SIDEWALK,41.920452657,-87.715251326
robbery,2012,8,14,23,ALLEY,41.768542376,-87.664515458
robbery,2014,10,17,23,SIDEWALK,41.92194669,-87.710390251
narcotics,2004,1,2,13,STREET,41.745853357,-87.59946923
criminal_damage,2005,7,31,3,POLICE FACILITY/VEH PARKING LOT,41.762498728,-87.577639248
theft,2013,7,30,9,PARKING LOT/GARAGE(NON.RESID.),41.883208624,-87.686489297
narcotics,2010,8,6,13,STREET,41.914082704,-87.716672184
prostitution,2002,10,4,20,STREET,41.918984872,-87.746173905
theft,2007,8,10,20,TAVERN/LIQUOR STORE,41.936822307,-87.806705062
criminal_damage,2001,11,24,11,OTHER,41.914820189,-87.775560689
prostitution,2007,8,21,19,ALLEY,41.78200082,-87.659422194
narcotics,2003,10,9,20,SIDEWALK,41.879956851,-87.700307097
narcotics,2007,4,8,24,CHA PARKING LOT/GROUNDS,41.899604479,-87.640680577
prostitution,2005,3,24,19,HOTEL/MOTEL,41.890081244,-87.62704405
robbery,2012,4,8,16,GROCERY FOOD STORE,41.880330431,-87.758289677
criminal_damage,2010,5,5,12,PARKING LOT/GARAGE(NON.RESID.),41.789200161,-87.683907679
criminal_damage,2004,4,30,15,RESIDENCE-GARAGE,41.70534782,-87.700140482
robbery,2010,7,6,22,DRUG STORE,41.993892087,-87.660388215
narcotics,2004,10,30,22,STREET,41.932870332,-87.678141384
prostitution,2001,6,7,21,STREET,41.807557173,-87.74085794
criminal_damage,2004,6,5,2,RESIDENCE-GARAGE,41.761362626,-87.717407196
narcotics,2003,8,5,18,STREET,41.892338095,-87.719882059
narcotics,2007,2,1,21,CHA PARKING LOT/GROUNDS,41.903684856,-87.645195215
robbery,2006,12,24,1,STREET,41.746795635,-87.65779702
prostitution,2006,10,10,19,STREET,41.778833058,-87.676331372
robbery,2003,3,13,15,SIDEWALK,41.931803039,-87.726100784
narcotics,2001,12,16,20,SIDEWALK,41.751301483,-87.647554476
narcotics,2002,1,10,15,STREET,41.880907126,-87.7120045
criminal_damage,2002,5,12,19,STREET,41.812065784,-87.624534363
prostitution,2005,1,4,19,STREET,41.697624892,-87.620860102
prostitution,2005,7,15,16,STREET,41.8039653,-87.743601496
prostitution,2002,4,20,21,STREET,41.729126787,-87.604641957
theft,2001,12,26,10,RESIDENCE,41.791121141,-87.702120659
theft,2005,6,29,18,STREET,41.724907988,-87.625145131
criminal_damage,2009,12,25,24,STREET,41.803357016,-87.648774838
robbery,2004,11,26,12,STREET,41.759215044,-87.651534922
prostitution,2015,3,25,23,STREET,41.689027675,-87.617451206
theft,2016,7,8,12,BANK,41.922750548,-87.644994062
narcotics,2013,12,7,24,SIDEWALK,41.778534805,-87.670274038
criminal_damage,2002,7,17,19,STREET,41.895687405,-87.692489931
criminal_damage,2010,8,5,22,STREET,41.782297662,-87.670348934
narcotics,2009,10,28,21,SIDEWALK,41.901898605,-87.717751849
robbery,2002,9,9,20,ALLEY,41.752563264,-87.58333363
prostitution,2016,9,5,2,STREET,41.75973913,-87.644620439
prostitution,2002,7,12,6,STREET,41.903890702,-87.632045722
robbery,2017,6,15,18,STREET,41.889861061,-87.668775102
criminal_damage,2002,9,6,21,"SCHOOL, PUBLIC, BUILDING",41.930838072,-87.696401213
prostitution,2005,3,23,19,RESIDENCE,41.929303827,-87.668288694
narcotics,2013,8,7,12,STREET,41.875286248,-87.724175948
prostitution,2001,11,10,24,STREET,41.806517056,-87.645330066
prostitution,2006,9,5,20,STREET,41.880966228,-87.706719713
prostitution,2013,9,2,8,SIDEWALK,41.680344874,-87.620585835
robbery,2004,11,3,8,ALLEY,41.884751715,-87.749105847
criminal_damage,2012,3,16,8,STREET,41.896377363,-87.712684675
theft,2006,1,22,15,SMALL RETAIL STORE,41.754592961,-87.741528537
robbery,2001,3,15,21,STREET,41.936885537,-87.759211601
narcotics,2011,5,15,19,STREET,41.885366246,-87.736265217
criminal_damage,2007,3,17,1,BAR OR TAVERN,41.869311235,-87.663422037
criminal_damage,2005,8,31,18,VEHICLE NON-COMMERCIAL,41.925604228,-87.701755869
criminal_damage,2005,4,19,24,RESIDENCE-GARAGE,41.789605765,-87.721295205
criminal_damage,2012,9,26,3,STREET,41.898001273,-87.732158528
narcotics,2003,3,7,24,SIDEWALK,41.812292605,-87.626160548
criminal_damage,2015,2,26,1,RESIDENCE,41.671772549,-87.64414609
narcotics,2004,2,21,21,SIDEWALK,41.793438447,-87.646353731
theft,2001,8,15,14,DEPARTMENT STORE,41.736207589,-87.629370032
prostitution,2004,1,18,3,OTHER,41.904404863,-87.648118921
theft,2006,1,2,9,RESIDENCE,41.771431667,-87.682111024
prostitution,2007,1,22,19,STREET,41.76238846,-87.644342863
criminal_damage,2007,10,12,22,RESIDENCE PORCH/HALLWAY,41.976261989,-87.663905768
prostitution,2013,12,17,7,SIDEWALK,41.904398444,-87.746013692
criminal_damage,2008,2,10,2,RESIDENCE,41.736716666,-87.548667005
prostitution,2005,8,20,21,STREET,41.968530056,-87.698916131
narcotics,2004,1,15,13,SIDEWALK,41.893963646,-87.762097396
criminal_damage,2011,4,4,1,RESIDENCE,41.820314285,-87.689661379
narcotics,2006,9,28,2,SIDEWALK,41.779869327,-87.610791873
criminal_damage,2004,2,25,19,PARKING LOT/GARAGE(NON.RESID.),41.924417279,-87.676552246
criminal_damage,2012,7,19,1,APARTMENT,41.927834721,-87.752049664
criminal_damage,2004,4,1,3,STREET,41.749574828,-87.667061413
theft,2008,11,26,21,STREET,41.995458843,-87.666471019
narcotics,2007,5,6,15,POLICE FACILITY/VEH PARKING LOT,41.858594819,-87.627214427
prostitution,2003,12,21,20,STREET,41.817960805,-87.618386932
criminal_damage,2006,3,9,16,APARTMENT,41.890372359,-87.763389126
prostitution,2005,8,10,7,STREET,41.684687455,-87.620753906
criminal_damage,2001,7,23,3,RESTAURANT,41.801891003,-87.62247528
criminal_damage,2008,2,27,17,STREET,41.688579245,-87.605912501
robbery,2002,6,4,16,GROCERY FOOD STORE,41.698911718,-87.699028195
robbery,2002,4,24,18,OTHER,41.895877613,-87.706566627
narcotics,2006,8,26,22,SIDEWALK,41.773860649,-87.611874802
prostitution,2005,1,3,1,STREET,41.677504805,-87.62864841
prostitution,2003,11,28,23,STREET,41.803515121,-87.743044463
prostitution,2002,1,17,10,STREET,41.9173098,-87.71460927
criminal_damage,2011,11,9,19,RESIDENCE,41.770934804,-87.577657547
criminal_damage,2006,1,6,22,VEHICLE NON-COMMERCIAL,41.906641123,-87.755878842
theft,2004,8,17,14,SMALL RETAIL STORE,41.883219258,-87.626818503
prostitution,2007,3,9,22,STREET,41.778833058,-87.676331372
criminal_damage,2007,5,6,2,STREET,41.800765399,-87.707791424
narcotics,2009,12,7,16,SIDEWALK,41.76161847,-87.640883703
criminal_damage,2008,3,1,4,RESTAURANT,41.963951894,-87.685500406
robbery,2004,7,29,5,STREET,41.88093546,-87.709132611
narcotics,2004,4,29,20,CHA HALLWAY/STAIRWELL/ELEVATOR,41.850330711,-87.627026373
theft,2011,5,3,12,RESIDENCE,41.71115183,-87.603394671
prostitution,2004,2,14,23,STREET,41.772683728,-87.615440298
narcotics,2011,1,19,21,STREET,41.780268074,-87.613984483
narcotics,2016,3,31,15,SIDEWALK,41.767971169,-87.577270775
criminal_damage,2013,3,23,23,SMALL RETAIL STORE,41.85187741,-87.697284276
prostitution,2007,8,21,9,STREET,41.804331841,-87.644286128
robbery,2010,10,16,22,SIDEWALK,41.895473646,-87.674597346
robbery,2005,12,27,16,ALLEY,41.693278898,-87.621025232
theft,2005,8,24,21,STREET,41.934476022,-87.652721911
prostitution,2004,10,30,6,STREET,41.858832381,-87.705449136
narcotics,2005,3,17,13,SIDEWALK,41.896742261,-87.757440918
prostitution,2002,10,20,12,STREET,41.910815443,-87.654597163
narcotics,2010,5,27,11,STREET,41.866784979,-87.744783085
prostitution,2002,1,23,22,STREET,41.890013254,-87.631620927
theft,2015,4,18,13,DEPARTMENT STORE,41.882394062,-87.627844798
prostitution,2005,10,28,21,STREET,41.910252221,-87.693681541
theft,2004,7,2,14,COLLEGE/UNIVERSITY GROUNDS,41.789591729,-87.599010915
theft,2015,9,7,21,OTHER,41.951277342,-87.707943151
narcotics,2014,4,3,19,SIDEWALK,41.885731358,-87.625663396
theft,2002,10,31,12,RESIDENCE,41.937680189,-87.64288925
prostitution,2007,10,12,14,STREET,41.881058038,-87.697957071
robbery,2002,8,16,10,APARTMENT,41.886275336,-87.765078145
criminal_damage,2006,5,8,21,RESIDENCE-GARAGE,41.845518621,-87.632621169
robbery,2004,10,18,1,APARTMENT,42.002848755,-87.660794204
robbery,2007,11,8,15,STREET,41.841622651,-87.617191438
criminal_damage,2004,8,24,15,RESIDENCE,41.702539206,-87.626957956
robbery,2003,3,14,18,ALLEY,41.788302992,-87.622302732
narcotics,2008,4,16,12,SIDEWALK,41.746259974,-87.663332294
theft,2001,1,2,17,STREET,41.858841425,-87.66428018
theft,2004,9,13,24,WAREHOUSE,41.851366951,-87.737712004
prostitution,2005,7,23,20,STREET,41.924907676,-87.746321708
narcotics,2008,11,8,23,STREET,41.790412468,-87.662773711
prostitution,2012,2,21,21,STREET,41.696212302,-87.624529976
narcotics,2007,4,3,19,SIDEWALK,41.852444572,-87.699106571
theft,2007,12,28,14,SMALL RETAIL STORE,41.908771527,-87.674956602
prostitution,2006,4,19,21,STREET,41.788358466,-87.664437865
narcotics,2009,4,1,19,SIDEWALK,41.87844444,-87.732951413
criminal_damage,2005,2,28,14,STREET,41.948485453,-87.702239532
criminal_damage,2005,5,18,9,RESIDENCE,41.785880478,-87.689921586
theft,2001,1,9,21,GROCERY FOOD STORE,41.903883485,-87.639440457
prostitution,2002,1,29,10,STREET,41.807705615,-87.711314842
theft,2013,9,26,12,APARTMENT,41.789517996,-87.657183653
robbery,2001,2,25,11,GROCERY FOOD STORE,41.872446923,-87.726952979
narcotics,2013,8,27,24,ALLEY,41.709880312,-87.640487009
robbery,2001,8,18,24,ALLEY,41.786585712,-87.68942319
prostitution,2004,3,4,10,STREET,41.90430035,-87.640306557
prostitution,2010,5,5,21,STREET,41.799911401,-87.742952841
criminal_damage,2010,12,9,18,STREET,41.960276071,-87.782495784
robbery,2003,12,27,16,RESIDENCE PORCH/HALLWAY,41.905171382,-87.761046054
narcotics,2007,12,17,20,SIDEWALK,41.880705709,-87.696278726
prostitution,2012,11,8,7,STREET,41.88108348,-87.695121919
criminal_damage,2015,8,3,5,CTA GARAGE / OTHER PROPERTY,42.022062685,-87.67484904
theft,2014,6,2,17,RESIDENTIAL YARD (FRONT/BACK),41.75025922,-87.610053936
criminal_damage,2005,11,18,17,STREET,41.793584986,-87.7842884
criminal_damage,2016,11,22,20,STREET,41.740847936,-87.653477045
theft,2001,11,30,15,PARKING LOT/GARAGE(NON.RESID.),41.741290381,-87.713257003
robbery,2005,5,1,21,STREET,41.75485556,-87.685415807
robbery,2005,6,22,23,STREET,41.7660153,-87.591710424
narcotics,2011,12,2,19,STREET,41.84852692,-87.724679461
robbery,2010,7,31,4,GROCERY FOOD STORE,41.777874562,-87.770813262
narcotics,2003,7,22,21,STREET,41.936764187,-87.713697216
robbery,2008,1,11,3,ALLEY,41.959235714,-87.767202573
prostitution,2009,10,7,22,STREET,41.919898808,-87.746194922
narcotics,2002,5,26,23,SIDEWALK,41.902732917,-87.719301353
narcotics,2003,3,27,23,CHA PARKING LOT/GROUNDS,41.865132942,-87.662687356
narcotics,2002,9,15,22,STREET,41.92096844,-87.714717229
robbery,2001,8,19,12,OTHER,41.801809043,-87.630563272
prostitution,2002,4,18,7,STREET,41.803419975,-87.619443526
theft,2007,8,8,16,SIDEWALK,41.933223892,-87.645226923
robbery,2001,8,24,10,SMALL RETAIL STORE,41.810231837,-87.675137618
prostitution,2010,1,17,6,STREET,42.009294803,-87.674031424
theft,2005,6,7,15,SMALL RETAIL STORE,41.977020572,-87.659885503
theft,2001,5,6,10,DEPARTMENT STORE,41.910872836,-87.65828143
robbery,2003,10,29,1,SIDEWALK,41.901133376,-87.629904979
robbery,2002,12,6,16,RESIDENCE PORCH/HALLWAY,41.777838294,-87.615566126
theft,2008,1,10,18,RESIDENCE,41.732782721,-87.618705811
narcotics,2010,2,3,19,STREET,41.969060149,-87.695038781
robbery,2001,8,25,2,SIDEWALK,41.685388131,-87.62622668
theft,2013,6,29,1,BAR OR TAVERN,41.890051565,-87.62891376
robbery,2012,5,22,23,STREET,41.810480839,-87.751795003
theft,2014,4,10,11,OTHER,41.989896641,-87.748572068
narcotics,2004,3,27,20,STREET,41.869328824,-87.747450946
prostitution,2005,6,4,5,STREET,41.762929162,-87.644355406
narcotics,2012,9,11,17,RESIDENCE,41.983807384,-87.768323756
criminal_damage,2003,3,1,2,RESTAURANT,41.809294171,-87.622331081
robbery,2006,1,13,14,CURRENCY EXCHANGE,41.932031138,-87.706753042
theft,2005,11,2,5,CONSTRUCTION SITE,41.970860793,-87.650753469
theft,2014,5,11,14,DEPARTMENT STORE,41.912149595,-87.736181
prostitution,2001,1,12,5,STREET,41.910715741,-87.669462594
narcotics,2004,4,11,14,SIDEWALK,41.875037608,-87.74384083
narcotics,2005,11,1,21,STREET,41.855966023,-87.666266638
theft,2008,1,8,18,STREET,42.007861481,-87.668648501
narcotics,2001,8,6,15,CHA PARKING LOT/GROUNDS,41.814308166000004,-87.626365813
narcotics,2004,7,7,22,SIDEWALK,41.745815287,-87.603401588
theft,2017,5,1,9,APARTMENT,41.910490903,-87.727573964
prostitution,2013,1,8,19,HOTEL/MOTEL,41.893893173,-87.615127644
robbery,2012,2,1,23,SIDEWALK,41.758127958,-87.560039315
criminal_damage,2001,7,19,23,APARTMENT,41.752883498,-87.562473406
narcotics,2013,10,8,21,VACANT LOT/LAND,41.814131608,-87.631136565
robbery,2009,12,11,22,RESIDENTIAL YARD (FRONT/BACK),41.853950368,-87.634650744
robbery,2001,9,16,3,PARKING LOT/GARAGE(NON.RESID.),41.746008933,-87.578162454
narcotics,2005,7,19,21,CTA PLATFORM,41.903894777,-87.631814251
robbery,2004,8,9,19,STREET,41.831048676,-87.622882951
prostitution,2007,9,9,8,STREET,41.802160224,-87.742128985
criminal_damage,2009,6,1,8,STREET,41.748759755,-87.579991825
robbery,2010,7,23,15,SIDEWALK,41.782337559,-87.586506596
prostitution,2003,10,20,18,STREET,41.768450984,-87.672910896
narcotics,2001,7,22,20,SIDEWALK,41.906083108,-87.73321785
robbery,2011,1,25,10,DRUG STORE,41.997486371,-87.703815762
robbery,2003,6,20,16,GAS STATION,41.718293815,-87.643125478
theft,2006,6,21,18,VEHICLE NON-COMMERCIAL,41.965692471,-87.75501496
prostitution,2001,5,16,23,STREET,41.7662836,-87.582737648
criminal_damage,2009,2,14,22,STREET,41.800820216,-87.669633576
robbery,2005,7,2,3,STREET,41.876238023,-87.669143911
narcotics,2005,7,17,3,STREET,41.744661837,-87.551142647
criminal_damage,2009,7,28,24,RESIDENCE,41.774296135,-87.608251537
